path	category	subcategory	duration_s	sample_rate
musan/music/jamendo/music-jamendo-0079.wav	music	jamendo	181.4200	16000
musan/music/jamendo/music-jamendo-0080.wav	music	jamendo	209.6320	16000
musan/music/jamendo/music-jamendo-0081.wav	music	jamendo	218.8010	16000
musan/music/jamendo/music-jamendo-0082.wav	music	jamendo	198.6610	16000
musan/music/jamendo/music-jamendo-0083.wav	music	jamendo	209.5280	16000
musan/music/jamendo/music-jamendo-0084.wav	music	jamendo	115.2520	16000
musan/music/jamendo/music-jamendo-0085.wav	music	jamendo	184.2150	16000
musan/music/jamendo/music-jamendo-0086.wav	music	jamendo	87.5880	16000
musan/music/jamendo/music-jamendo-0087.wav	music	jamendo	293.9550	16000
musan/music/jamendo/music-jamendo-0088.wav	music	jamendo	200.0190	16000
musan/music/jamendo/music-jamendo-0089.wav	music	jamendo	260.0480	16000
musan/music/jamendo/music-jamendo-0090.wav	music	jamendo	309.8900	16000
musan/music/jamendo/music-jamendo-0091.wav	music	jamendo	334.1840	16000
musan/music/jamendo/music-jamendo-0092.wav	music	jamendo	189.9100	16000
musan/music/jamendo/music-jamendo-0093.wav	music	jamendo	300.0420	16000
musan/music/jamendo/music-jamendo-0094.wav	music	jamendo	300.0420	16000
musan/music/jamendo/music-jamendo-0095.wav	music	jamendo	176.0650	16000
musan/music/jamendo/music-jamendo-0096.wav	music	jamendo	222.3280	16000
musan/music/jamendo/music-jamendo-0097.wav	music	jamendo	235.7550	16000
musan/music/jamendo/music-jamendo-0098.wav	music	jamendo	212.1140	16000
musan/music/jamendo/music-jamendo-0099.wav	music	jamendo	114.0760	16000
musan/music/jamendo/music-jamendo-0100.wav	music	jamendo	259.8660	16000
musan/music/jamendo/music-jamendo-0101.wav	music	jamendo	64.8350	16000
musan/music/jamendo/music-jamendo-0102.wav	music	jamendo	214.0990	16000
musan/music/jamendo/music-jamendo-0103.wav	music	jamendo	169.2730	16000
musan/music/jamendo/music-jamendo-0104.wav	music	jamendo	191.8950	16000
musan/music/jamendo/music-jamendo-0105.wav	music	jamendo	122.3830	16000
musan/music/jamendo/music-jamendo-0106.wav	music	jamendo	230.5820	16000
musan/music/jamendo/music-jamendo-0107.wav	music	jamendo	364.8780	16000
musan/music/jamendo/music-jamendo-0108.wav	music	jamendo	340.0090	16000
musan/music/jamendo/music-jamendo-0109.wav	music	jamendo	363.0230	16000
musan/music/jamendo/music-jamendo-0110.wav	music	jamendo	309.3940	16000
musan/music/jamendo/music-jamendo-0111.wav	music	jamendo	229.0930	16000
musan/music/jamendo/music-jamendo-0112.wav	music	jamendo	140.8780	16000
musan/music/jamendo/music-jamendo-0113.wav	music	jamendo	252.2120	16000
musan/music/jamendo/music-jamendo-0114.wav	music	jamendo	173.5310	16000
musan/music/jamendo/music-jamendo-0115.wav	music	jamendo	213.4720	16000
musan/music/jamendo/music-jamendo-0116.wav	music	jamendo	245.1590	16000
musan/music/jamendo/music-jamendo-0117.wav	music	jamendo	267.9110	16000
musan/music/jamendo/music-jamendo-0118.wav	music	jamendo	126.2490	16000
musan/music/jamendo/music-jamendo-0119.wav	music	jamendo	186.9840	16000
musan/music/jamendo/music-jamendo-0120.wav	music	jamendo	284.7080	16000
musan/music/jamendo/music-jamendo-0121.wav	music	jamendo	295.4180	16000
musan/music/jamendo/music-jamendo-0122.wav	music	jamendo	219.9770	16000
musan/music/jamendo/music-jamendo-0123.wav	music	jamendo	208.0130	16000
musan/music/jamendo/music-jamendo-0124.wav	music	jamendo	220.6040	16000
musan/music/jamendo/music-jamendo-0125.wav	music	jamendo	204.0940	16000
musan/music/jamendo/music-jamendo-0126.wav	music	jamendo	220.5250	16000
musan/music/jamendo/music-jamendo-0127.wav	music	jamendo	204.9820	16000
musan/music/jamendo/music-jamendo-0128.wav	music	jamendo	205.6620	16000
musan/music/jamendo/music-jamendo-0129.wav	music	jamendo	106.9190	16000
musan/music/jamendo/music-jamendo-0130.wav	music	jamendo	218.0700	16000
musan/music/jamendo/music-jamendo-0131.wav	music	jamendo	208.0650	16000
musan/music/jamendo/music-jamendo-0132.wav	music	jamendo	132.0480	16000
musan/music/jamendo/music-jamendo-0133.wav	music	jamendo	244.0880	16000
musan/music/jamendo/music-jamendo-0134.wav	music	jamendo	317.9620	16000
musan/music/jamendo/music-jamendo-0135.wav	music	jamendo	263.9410	16000
musan/music/jamendo/music-jamendo-0136.wav	music	jamendo	229.9820	16000
musan/music/jamendo/music-jamendo-0137.wav	music	jamendo	230.3210	16000
musan/music/jamendo/music-jamendo-0138.wav	music	jamendo	250.3830	16000
musan/music/jamendo/music-jamendo-0139.wav	music	jamendo	232.4630	16000
musan/music/jamendo/music-jamendo-0140.wav	music	jamendo	243.4610	16000
musan/music/jamendo/music-jamendo-0141.wav	music	jamendo	212.0620	16000
musan/music/jamendo/music-jamendo-0142.wav	music	jamendo	170.5010	16000
musan/music/jamendo/music-jamendo-0143.wav	music	jamendo	248.3980	16000
musan/music/jamendo/music-jamendo-0144.wav	music	jamendo	174.1320	16000
musan/music/jamendo/music-jamendo-0145.wav	music	jamendo	209.8150	16000
musan/music/jamendo/music-jamendo-0146.wav	music	jamendo	168.6720	16000
musan/music/jamendo/music-jamendo-0147.wav	music	jamendo	74.5790	16000
musan/music/jamendo/music-jamendo-0148.wav	music	jamendo	124.0290	16000
musan/music/jamendo/music-jamendo-0149.wav	music	jamendo	80.9790	16000
musan/music/jamendo/music-jamendo-0150.wav	music	jamendo	202.0310	16000
musan/music/jamendo/music-jamendo-0151.wav	music	jamendo	41.0120	16000
musan/music/jamendo/music-jamendo-0152.wav	music	jamendo	282.3050	16000
musan/music/jamendo/music-jamendo-0153.wav	music	jamendo	230.5820	16000
musan/music/jamendo/music-jamendo-0154.wav	music	jamendo	232.0710	16000
musan/music/jamendo/music-jamendo-0155.wav	music	jamendo	270.0530	16000
musan/music/jamendo/music-jamendo-0156.wav	music	jamendo	364.8780	16000
musan/music/jamendo/music-jamendo-0157.wav	music	jamendo	275.5390	16000
musan/music/jamendo/music-jamendo-0158.wav	music	jamendo	293.7200	16000
musan/music/jamendo/music-jamendo-0159.wav	music	jamendo	316.6300	16000
musan/music/jamendo/music-jamendo-0160.wav	music	jamendo	260.9630	16000
musan/music/jamendo/music-jamendo-0161.wav	music	jamendo	215.0660	16000
musan/music/jamendo/music-jamendo-0162.wav	music	jamendo	228.8320	16000
musan/music/jamendo/music-jamendo-0163.wav	music	jamendo	266.6310	16000
musan/music/jamendo/music-jamendo-0164.wav	music	jamendo	229.9030	16000
musan/music/jamendo/music-jamendo-0165.wav	music	jamendo	222.7460	16000
musan/music/jamendo/music-jamendo-0166.wav	music	jamendo	249.6520	16000
musan/music/jamendo/music-jamendo-0167.wav	music	jamendo	267.4930	16000
musan/music/jamendo/music-jamendo-0168.wav	music	jamendo	244.4530	16000
musan/music/jamendo/music-jamendo-0169.wav	music	jamendo	266.9450	16000
musan/music/jamendo/music-jamendo-0170.wav	music	jamendo	212.6620	16000
musan/music/jamendo/music-jamendo-0171.wav	music	jamendo	231.7840	16000
musan/music/jamendo/music-jamendo-0172.wav	music	jamendo	258.2200	16000
musan/music/jamendo/music-jamendo-0173.wav	music	jamendo	224.5220	16000
musan/music/jamendo/music-jamendo-0174.wav	music	jamendo	316.9430	16000
musan/music/jamendo/music-jamendo-0175.wav	music	jamendo	256.4960	16000
musan/music/jamendo/music-jamendo-0176.wav	music	jamendo	229.9820	16000
musan/music/jamendo/music-jamendo-0177.wav	music	jamendo	206.3670	16000
musan/music/jamendo/music-jamendo-0178.wav	music	jamendo	202.9970	16000
musan/music/jamendo/music-jamendo-0179.wav	music	jamendo	240.0650	16000
musan/music/jamendo/music-jamendo-0180.wav	music	jamendo	209.2140	16000
musan/music/jamendo/music-jamendo-0181.wav	music	jamendo	251.8720	16000
musan/music/jamendo/music-jamendo-0182.wav	music	jamendo	271.1240	16000
musan/music/jamendo/music-jamendo-0183.wav	music	jamendo	249.7820	16000
musan/music/jamendo/music-jamendo-0184.wav	music	jamendo	248.9460	16000
musan/music/jamendo/music-jamendo-0185.wav	music	jamendo	233.3250	16000
musan/music/jamendo/music-jamendo-0186.wav	music	jamendo	255.9730	16000
musan/music/jamendo/music-jamendo-0187.wav	music	jamendo	341.5510	16000
musan/music/jamendo/music-jamendo-0188.wav	music	jamendo	319.7120	16000
musan/music/jamendo/music-jamendo-0189.wav	music	jamendo	347.8460	16000
musan/music/jamendo/music-jamendo-0190.wav	music	jamendo	320.0000	16000
musan/music/jamendo/music-jamendo-0191.wav	music	jamendo	155.1930	16000
musan/music/jamendo/music-jamendo-0192.wav	music	jamendo	633.9910	16000
musan/music/jamendo/music-jamendo-0193.wav	music	jamendo	168.7240	16000
musan/music/jamendo/music-jamendo-0194.wav	music	jamendo	240.1690	16000
musan/music/jamendo/music-jamendo-0195.wav	music	jamendo	183.9020	16000
musan/music/jamendo/music-jamendo-0196.wav	music	jamendo	240.1170	16000
musan/music/jamendo/music-jamendo-0197.wav	music	jamendo	206.7330	16000
musan/music/jamendo/music-jamendo-0198.wav	music	jamendo	225.3580	16000
musan/music/jamendo/music-jamendo-0199.wav	music	jamendo	188.0550	16000
musan/music/jamendo/music-jamendo-0200.wav	music	jamendo	208.4040	16000
musan/music/jamendo/music-jamendo-0201.wav	music	jamendo	273.1100	16000
musan/music/jamendo/music-jamendo-0202.wav	music	jamendo	209.2140	16000
musan/music/jamendo/music-jamendo-0203.wav	music	jamendo	309.7600	16000
musan/music/jamendo/music-jamendo-0204.wav	music	jamendo	315.9510	16000
musan/music/jamendo/music-jamendo-0205.wav	music	jamendo	365.8970	16000
musan/music/jamendo/music-jamendo-0206.wav	music	jamendo	148.0620	16000
musan/music/jamendo/music-jamendo-0207.wav	music	jamendo	309.9950	16000
musan/music/jamendo/music-jamendo-0208.wav	music	jamendo	357.6420	16000
musan/music/jamendo/music-jamendo-0209.wav	music	jamendo	229.9290	16000
musan/music/jamendo/music-jamendo-0210.wav	music	jamendo	152.5810	16000
musan/music/jamendo/music-jamendo-0211.wav	music	jamendo	302.0270	16000
musan/music/jamendo/music-jamendo-0212.wav	music	jamendo	233.1680	16000
musan/music/jamendo/music-jamendo-0213.wav	music	jamendo	201.6390	16000
musan/music/jamendo/music-jamendo-0214.wav	music	jamendo	185.8080	16000
musan/music/jamendo/music-jamendo-0215.wav	music	jamendo	121.0510	16000
musan/music/jamendo/music-jamendo-0216.wav	music	jamendo	145.2930	16000
musan/music/rfm/music-rfm-0000.wav	music	rfm	171.9840	16000
musan/music/rfm/music-rfm-0001.wav	music	rfm	307.6441	16000
musan/music/rfm/music-rfm-0002.wav	music	rfm	150.8833	16000
musan/music/rfm/music-rfm-0003.wav	music	rfm	46.3151	16000
musan/music/rfm/music-rfm-0004.wav	music	rfm	216.8160	16000
musan/music/rfm/music-rfm-0005.wav	music	rfm	255.2686	16000
musan/music/rfm/music-rfm-0006.wav	music	rfm	228.3886	16000
musan/music/rfm/music-rfm-0007.wav	music	rfm	106.1355	16000
musan/music/rfm/music-rfm-0008.wav	music	rfm	169.0906	16000
musan/music/rfm/music-rfm-0009.wav	music	rfm	161.5200	16000
musan/music/rfm/music-rfm-0010.wav	music	rfm	52.3200	16000
musan/music/rfm/music-rfm-0011.wav	music	rfm	156.0555	16000
musan/music/rfm/music-rfm-0012.wav	music	rfm	230.9224	16000
musan/music/rfm/music-rfm-0013.wav	music	rfm	149.0808	16000
musan/music/rfm/music-rfm-0014.wav	music	rfm	197.5680	16000
musan/music/rfm/music-rfm-0015.wav	music	rfm	204.0424	16000
musan/music/rfm/music-rfm-0016.wav	music	rfm	218.2269	16000
musan/music/rfm/music-rfm-0017.wav	music	rfm	247.7760	16000
musan/music/rfm/music-rfm-0018.wav	music	rfm	188.6041	16000
musan/music/rfm/music-rfm-0019.wav	music	rfm	231.2359	16000
musan/music/rfm/music-rfm-0020.wav	music	rfm	145.6587	16000
musan/music/rfm/music-rfm-0021.wav	music	rfm	288.2840	16000
musan/music/rfm/music-rfm-0022.wav	music	rfm	76.5910	16000
musan/music/rfm/music-rfm-0023.wav	music	rfm	136.5943	16000
musan/music/rfm/music-rfm-0024.wav	music	rfm	218.3576	16000
musan/music/rfm/music-rfm-0025.wav	music	rfm	53.9168	16000
musan/music/rfm/music-rfm-0026.wav	music	rfm	194.1682	16000
musan/music/rfm/music-rfm-0027.wav	music	rfm	222.3282	16000
musan/music/rfm/music-rfm-0028.wav	music	rfm	214.8049	16000
musan/music/rfm/music-rfm-0029.wav	music	rfm	220.3951	16000
musan/music/rfm/music-rfm-0030.wav	music	rfm	200.0718	16000
musan/music/rfm/music-rfm-0031.wav	music	rfm	146.8082	16000
musan/music/rfm/music-rfm-0032.wav	music	rfm	221.2833	16000
musan/music/rfm/music-rfm-0033.wav	music	rfm	142.7069	16000
musan/music/rfm/music-rfm-0034.wav	music	rfm	177.4320	16000
musan/music/rfm/music-rfm-0035.wav	music	rfm	120.0326	16000
musan/music/rfm/music-rfm-0036.wav	music	rfm	244.1520	16000
musan/music/rfm/music-rfm-0037.wav	music	rfm	234.8931	16000
musan/music/rfm/music-rfm-0038.wav	music	rfm	365.6621	16000
musan/music/rfm/music-rfm-0039.wav	music	rfm	170.9453	16000
musan/music/rfm/music-rfm-0040.wav	music	rfm	166.0343	16000
musan/music/rfm/music-rfm-0041.wav	music	rfm	187.1935	16000
musan/music/rfm/music-rfm-0042.wav	music	rfm	245.5249	16000
musan/music/rfm/music-rfm-0043.wav	music	rfm	145.4498	16000
musan/music/rfm/music-rfm-0044.wav	music	rfm	210.0506	16000
musan/music/rfm/music-rfm-0045.wav	music	rfm	181.8123	16000
musan/music/rfm/music-rfm-0046.wav	music	rfm	225.3845	16000
musan/music/rfm/music-rfm-0047.wav	music	rfm	277.7600	16000
musan/music/rfm/music-rfm-0048.wav	music	rfm	139.4400	16000
musan/music/rfm/music-rfm-0049.wav	music	rfm	268.2776	16000
musan/music/rfm/music-rfm-0050.wav	music	rfm	212.8979	16000
musan/music/rfm/music-rfm-0051.wav	music	rfm	205.7404	16000
musan/music/rfm/music-rfm-0052.wav	music	rfm	142.4400	16000
musan/music/rfm/music-rfm-0053.wav	music	rfm	301.9755	16000
musan/music/rfm/music-rfm-0054.wav	music	rfm	250.6971	16000
musan/music/rfm/music-rfm-0055.wav	music	rfm	175.9347	16000
musan/music/rfm/music-rfm-0056.wav	music	rfm	50.0400	16000
musan/music/rfm/music-rfm-0057.wav	music	rfm	190.0408	16000
musan/music/rfm/music-rfm-0058.wav	music	rfm	120.5290	16000
musan/music/rfm/music-rfm-0059.wav	music	rfm	283.4547	16000
musan/music/rfm/music-rfm-0060.wav	music	rfm	142.3200	16000
musan/music/rfm/music-rfm-0061.wav	music	rfm	188.0294	16000
musan/music/rfm/music-rfm-0062.wav	music	rfm	166.9486	16000
musan/music/rfm/music-rfm-0063.wav	music	rfm	55.0400	16000
musan/music/rfm/music-rfm-0064.wav	music	rfm	193.8000	16000
musan/music/rfm/music-rfm-0065.wav	music	rfm	118.3869	16000
musan/music/rfm/music-rfm-0066.wav	music	rfm	62.6416	16000
musan/music/rfm/music-rfm-0067.wav	music	rfm	204.0424	16000
musan/music/rfm/music-rfm-0068.wav	music	rfm	241.8939	16000
musan/music/rfm/music-rfm-0069.wav	music	rfm	200.7510	16000
musan/music/rfm/music-rfm-0070.wav	music	rfm	186.1486	16000
musan/music/rfm/music-rfm-0071.wav	music	rfm	200.6987	16000
musan/music/rfm/music-rfm-0072.wav	music	rfm	218.9845	16000
musan/music/rfm/music-rfm-0073.wav	music	rfm	379.8204	16000
musan/music/rfm/music-rfm-0074.wav	music	rfm	165.1984	16000
musan/music/rfm/music-rfm-0075.wav	music	rfm	254.6939	16000
musan/music/rfm/music-rfm-0076.wav	music	rfm	274.3379	16000
musan/music/rfm/music-rfm-0077.wav	music	rfm	166.0604	16000
musan/music/rfm/music-rfm-0078.wav	music	rfm	166.7135	16000
musan/music/rfm/music-rfm-0079.wav	music	rfm	53.3682	16000
musan/music/rfm/music-rfm-0080.wav	music	rfm	203.6400	16000
musan/music/rfm/music-rfm-0081.wav	music	rfm	410.5404	16000
musan/music/rfm/music-rfm-0082.wav	music	rfm	237.3747	16000
musan/music/rfm/music-rfm-0083.wav	music	rfm	237.7926	16000
musan/music/rfm/music-rfm-0084.wav	music	rfm	69.2245	16000
musan/music/rfm/music-rfm-0085.wav	music	rfm	176.8751	16000
musan/music/rfm/music-rfm-0086.wav	music	rfm	167.2080	16000
musan/music/rfm/music-rfm-0087.wav	music	rfm	145.7632	16000
musan/music/rfm/music-rfm-0088.wav	music	rfm	169.0800	16000
musan/music/rfm/music-rfm-0089.wav	music	rfm	153.4433	16000
musan/music/rfm/music-rfm-0090.wav	music	rfm	186.3314	16000
musan/music/rfm/music-rfm-0091.wav	music	rfm	161.7241	16000
musan/music/rfm/music-rfm-0092.wav	music	rfm	159.0857	16000
musan/music/rfm/music-rfm-0093.wav	music	rfm	161.5935	16000
musan/music/rfm/music-rfm-0094.wav	music	rfm	161.5412	16000
musan/music/rfm/music-rfm-0095.wav	music	rfm	168.5421	16000
musan/music/rfm/music-rfm-0096.wav	music	rfm	65.0449	16000
musan/music/rfm/music-rfm-0097.wav	music	rfm	155.6114	16000
musan/music/rfm/music-rfm-0098.wav	music	rfm	235.9118	16000
musan/music/rfm/music-rfm-0099.wav	music	rfm	115.5918	16000
musan/music/rfm/music-rfm-0100.wav	music	rfm	255.6343	16000
musan/music/rfm/music-rfm-0101.wav	music	rfm	13.2963	16000
musan/music/rfm/music-rfm-0102.wav	music	rfm	200.8555	16000
musan/music/rfm/music-rfm-0103.wav	music	rfm	117.6555	16000
musan/music/rfm/music-rfm-0104.wav	music	rfm	216.9208	16000
musan/music/rfm/music-rfm-0105.wav	music	rfm	219.4547	16000
musan/music/rfm/music-rfm-0106.wav	music	rfm	206.1840	16000
musan/music/rfm/music-rfm-0107.wav	music	rfm	203.8596	16000
musan/music/rfm/music-rfm-0108.wav	music	rfm	333.3120	16000
musan/music/rfm/music-rfm-0109.wav	music	rfm	146.9387	16000
musan/music/rfm/music-rfm-0110.wav	music	rfm	99.3437	16000
musan/music/rfm/music-rfm-0111.wav	music	rfm	139.4416	16000
musan/music/rfm/music-rfm-0112.wav	music	rfm	130.7429	16000
musan/music/rfm/music-rfm-0113.wav	music	rfm	204.6955	16000
musan/music/rfm/music-rfm-0114.wav	music	rfm	177.6326	16000
musan/music/rfm/music-rfm-0115.wav	music	rfm	411.9249	16000
musan/music/rfm/music-rfm-0116.wav	music	rfm	222.6416	16000
musan/music/rfm/music-rfm-0117.wav	music	rfm	215.3274	16000
musan/music/rfm/music-rfm-0118.wav	music	rfm	157.5706	16000
musan/music/rfm/music-rfm-0119.wav	music	rfm	74.5274	16000
musan/music/rfm/music-rfm-0120.wav	music	rfm	228.7543	16000
musan/music/rfm/music-rfm-0121.wav	music	rfm	166.4784	16000
musan/music/rfm/music-rfm-0122.wav	music	rfm	101.0939	16000
musan/music/rfm/music-rfm-0123.wav	music	rfm	654.0277	16000
musan/music/rfm/music-rfm-0124.wav	music	rfm	208.0914	16000
musan/music/rfm/music-rfm-0125.wav	music	rfm	344.4767	16000
musan/music/rfm/music-rfm-0126.wav	music	rfm	134.3477	16000
musan/music/rfm/music-rfm-0127.wav	music	rfm	200.0457	16000
musan/music/rfm/music-rfm-0128.wav	music	rfm	24.6480	16000
musan/music/rfm/music-rfm-0129.wav	music	rfm	224.6160	16000
musan/music/rfm/music-rfm-0130.wav	music	rfm	241.9680	16000
musan/music/rfm/music-rfm-0131.wav	music	rfm	76.4082	16000
musan/music/rfm/music-rfm-0132.wav	music	rfm	172.5387	16000
musan/music/rfm/music-rfm-0133.wav	music	rfm	284.5518	16000
musan/music/rfm/music-rfm-0134.wav	music	rfm	987.0367	16000
musan/music/rfm/music-rfm-0135.wav	music	rfm	260.1796	16000
musan/music/rfm/music-rfm-0136.wav	music	rfm	187.1674	16000
musan/music/rfm/music-rfm-0137.wav	music	rfm	316.8392	16000
musan/music/rfm/music-rfm-0138.wav	music	rfm	309.0286	16000
musan/music/rfm/music-rfm-0139.wav	music	rfm	51.8880	16000
musan/music/rfm/music-rfm-0140.wav	music	rfm	61.4139	16000
musan/music/rfm/music-rfm-0141.wav	music	rfm	213.3600	16000
musan/music/rfm/music-rfm-0142.wav	music	rfm	80.2743	16000
musan/music/rfm/music-rfm-0143.wav	music	rfm	282.6960	16000
musan/music/rfm/music-rfm-0144.wav	music	rfm	195.3600	16000
musan/music/rfm/music-rfm-0145.wav	music	rfm	142.0277	16000
musan/music/rfm/music-rfm-0146.wav	music	rfm	117.5771	16000
musan/noise/free-sound/noise-free-sound-0000.wav	noise	free-sound	17.6588	16000
musan/noise/free-sound/noise-free-sound-0001.wav	noise	free-sound	40.5365	16000
musan/noise/free-sound/noise-free-sound-0002.wav	noise	free-sound	71.2175	16000
musan/noise/free-sound/noise-free-sound-0003.wav	noise	free-sound	14.2358	16000
musan/noise/free-sound/noise-free-sound-0004.wav	noise	free-sound	2.9865	16000
musan/noise/free-sound/noise-free-sound-0005.wav	noise	free-sound	21.1853	16000
musan/noise/free-sound/noise-free-sound-0006.wav	noise	free-sound	7.7702	16000
musan/noise/free-sound/noise-free-sound-0007.wav	noise	free-sound	16.6139	16000
musan/noise/free-sound/noise-free-sound-0008.wav	noise	free-sound	20.8051	16000
musan/noise/free-sound/noise-free-sound-0009.wav	noise	free-sound	8.3867	16000
musan/noise/free-sound/noise-free-sound-0010.wav	noise	free-sound	8.2416	16000
musan/noise/free-sound/noise-free-sound-0011.wav	noise	free-sound	34.8502	16000
musan/noise/free-sound/noise-free-sound-0012.wav	noise	free-sound	32.1562	16000
musan/noise/free-sound/noise-free-sound-0013.wav	noise	free-sound	1.5445	16000
musan/noise/free-sound/noise-free-sound-0014.wav	noise	free-sound	3.4159	16000
musan/noise/free-sound/noise-free-sound-0015.wav	noise	free-sound	91.2449	16000
musan/noise/free-sound/noise-free-sound-0016.wav	noise	free-sound	4.0000	16000
musan/noise/free-sound/noise-free-sound-0017.wav	noise	free-sound	7.8773	16000
musan/noise/free-sound/noise-free-sound-0018.wav	noise	free-sound	14.5763	16000
musan/noise/free-sound/noise-free-sound-0019.wav	noise	free-sound	11.5578	16000
musan/noise/free-sound/noise-free-sound-0020.wav	noise	free-sound	60.1857	16000
musan/noise/free-sound/noise-free-sound-0021.wav	noise	free-sound	18.0453	16000
musan/noise/free-sound/noise-free-sound-0022.wav	noise	free-sound	24.8320	16000
musan/noise/free-sound/noise-free-sound-0023.wav	noise	free-sound	11.2400	16000
musan/noise/free-sound/noise-free-sound-0024.wav	noise	free-sound	19.7791	16000
musan/noise/free-sound/noise-free-sound-0025.wav	noise	free-sound	2.3467	16000
musan/noise/free-sound/noise-free-sound-0026.wav	noise	free-sound	3.7973	16000
musan/noise/free-sound/noise-free-sound-0027.wav	noise	free-sound	23.0400	16000
musan/noise/free-sound/noise-free-sound-0028.wav	noise	free-sound	19.6179	16000
musan/noise/free-sound/noise-free-sound-0029.wav	noise	free-sound	8.9078	16000
musan/noise/free-sound/noise-free-sound-0030.wav	noise	free-sound	73.0122	16000
musan/noise/free-sound/noise-free-sound-0031.wav	noise	free-sound	35.4743	16000
musan/noise/free-sound/noise-free-sound-0032.wav	noise	free-sound	61.4200	16000
musan/noise/free-sound/noise-free-sound-0033.wav	noise	free-sound	5.5263	16000
musan/noise/free-sound/noise-free-sound-0034.wav	noise	free-sound	20.6890	16000
musan/noise/free-sound/noise-free-sound-0035.wav	noise	free-sound	31.9333	16000
musan/noise/free-sound/noise-free-sound-0036.wav	noise	free-sound	4.5700	16000
musan/noise/free-sound/noise-free-sound-0037.wav	noise	free-sound	0.9400	16000
musan/noise/free-sound/noise-free-sound-0038.wav	noise	free-sound	0.9133	16000
musan/noise/free-sound/noise-free-sound-0039.wav	noise	free-sound	3.4467	16000
musan/noise/free-sound/noise-free-sound-0040.wav	noise	free-sound	16.7300	16000
musan/noise/free-sound/noise-free-sound-0041.wav	noise	free-sound	57.7829	16000
musan/noise/free-sound/noise-free-sound-0042.wav	noise	free-sound	319.5559	16000
musan/noise/free-sound/noise-free-sound-0043.wav	noise	free-sound	1.5325	16000
musan/noise/free-sound/noise-free-sound-0044.wav	noise	free-sound	4.5976	16000
musan/noise/free-sound/noise-free-sound-0045.wav	noise	free-sound	4.6440	16000
musan/noise/free-sound/noise-free-sound-0046.wav	noise	free-sound	4.6208	16000
musan/noise/free-sound/noise-free-sound-0047.wav	noise	free-sound	5.2967	16000
musan/noise/free-sound/noise-free-sound-0048.wav	noise	free-sound	494.6599	16000
musan/noise/free-sound/noise-free-sound-0049.wav	noise	free-sound	3.4667	16000
musan/noise/free-sound/noise-free-sound-0050.wav	noise	free-sound	4.1331	16000
musan/noise/free-sound/noise-free-sound-0051.wav	noise	free-sound	6.5200	16000
musan/noise/free-sound/noise-free-sound-0052.wav	noise	free-sound	5.6642	16000
musan/noise/free-sound/noise-free-sound-0053.wav	noise	free-sound	5.2719	16000
musan/noise/free-sound/noise-free-sound-0054.wav	noise	free-sound	10.0534	16000
musan/noise/free-sound/noise-free-sound-0055.wav	noise	free-sound	40.0977	16000
musan/noise/free-sound/noise-free-sound-0056.wav	noise	free-sound	9.7427	16000
musan/noise/free-sound/noise-free-sound-0057.wav	noise	free-sound	8.1304	16000
musan/noise/free-sound/noise-free-sound-0058.wav	noise	free-sound	2.0000	16000
musan/noise/free-sound/noise-free-sound-0059.wav	noise	free-sound	30.4428	16000
musan/noise/free-sound/noise-free-sound-0060.wav	noise	free-sound	1.0449	16000
musan/noise/free-sound/noise-free-sound-0061.wav	noise	free-sound	11.0498	16000
musan/noise/free-sound/noise-free-sound-0062.wav	noise	free-sound	6.0667	16000
musan/noise/free-sound/noise-free-sound-0063.wav	noise	free-sound	6.2667	16000
musan/noise/free-sound/noise-free-sound-0064.wav	noise	free-sound	100.1333	16000
musan/noise/free-sound/noise-free-sound-0065.wav	noise	free-sound	6.9753	16000
musan/noise/free-sound/noise-free-sound-0066.wav	noise	free-sound	60.9437	16000
musan/noise/free-sound/noise-free-sound-0067.wav	noise	free-sound	39.8890	16000
musan/noise/free-sound/noise-free-sound-0068.wav	noise	free-sound	20.0750	16000
musan/noise/free-sound/noise-free-sound-0069.wav	noise	free-sound	2.5714	16000
musan/noise/free-sound/noise-free-sound-0070.wav	noise	free-sound	17.9803	16000
musan/noise/free-sound/noise-free-sound-0071.wav	noise	free-sound	9.3919	16000
musan/noise/free-sound/noise-free-sound-0072.wav	noise	free-sound	26.6226	16000
musan/noise/free-sound/noise-free-sound-0073.wav	noise	free-sound	124.5686	16000
musan/noise/free-sound/noise-free-sound-0074.wav	noise	free-sound	17.2400	16000
musan/noise/free-sound/noise-free-sound-0075.wav	noise	free-sound	20.3113	16000
musan/noise/free-sound/noise-free-sound-0076.wav	noise	free-sound	80.0000	16000
musan/noise/free-sound/noise-free-sound-0077.wav	noise	free-sound	11.7233	16000
musan/noise/free-sound/noise-free-sound-0078.wav	noise	free-sound	10.3706	16000
musan/noise/free-sound/noise-free-sound-0079.wav	noise	free-sound	6.0006	16000
musan/noise/free-sound/noise-free-sound-0080.wav	noise	free-sound	30.3746	16000
musan/noise/free-sound/noise-free-sound-0081.wav	noise	free-sound	21.5824	16000
musan/noise/free-sound/noise-free-sound-0082.wav	noise	free-sound	20.2037	16000
musan/noise/free-sound/noise-free-sound-0083.wav	noise	free-sound	0.5913	16000
musan/noise/free-sound/noise-free-sound-0084.wav	noise	free-sound	19.4194	16000
musan/noise/free-sound/noise-free-sound-0085.wav	noise	free-sound	4.6714	16000
musan/noise/free-sound/noise-free-sound-0086.wav	noise	free-sound	51.6850	16000
