path	category	subcategory	duration_s	sample_rate	split
musan/noise/free-sound/noise-free-sound-0034.wav	noise	free-sound	20.6890	16000	train
musan/noise/free-sound/noise-free-sound-0035.wav	noise	free-sound	31.9333	16000	train
musan/noise/free-sound/noise-free-sound-0036.wav	noise	free-sound	4.5700	16000	train
musan/noise/free-sound/noise-free-sound-0037.wav	noise	free-sound	0.9400	16000	train
musan/noise/free-sound/noise-free-sound-0038.wav	noise	free-sound	0.9133	16000	train
musan/noise/free-sound/noise-free-sound-0040.wav	noise	free-sound	16.7300	16000	train
musan/noise/free-sound/noise-free-sound-0042.wav	noise	free-sound	319.5559	16000	train
musan/noise/free-sound/noise-free-sound-0043.wav	noise	free-sound	1.5325	16000	train
musan/noise/free-sound/noise-free-sound-0044.wav	noise	free-sound	4.5976	16000	train
musan/noise/free-sound/noise-free-sound-0046.wav	noise	free-sound	4.6208	16000	train
musan/noise/free-sound/noise-free-sound-0048.wav	noise	free-sound	494.6599	16000	train
musan/noise/free-sound/noise-free-sound-0049.wav	noise	free-sound	3.4667	16000	train
musan/noise/free-sound/noise-free-sound-0050.wav	noise	free-sound	4.1331	16000	train
musan/noise/free-sound/noise-free-sound-0052.wav	noise	free-sound	5.6642	16000	train
musan/noise/free-sound/noise-free-sound-0054.wav	noise	free-sound	10.0534	16000	train
musan/noise/free-sound/noise-free-sound-0055.wav	noise	free-sound	40.0977	16000	train
musan/noise/free-sound/noise-free-sound-0056.wav	noise	free-sound	9.7427	16000	train
musan/noise/free-sound/noise-free-sound-0057.wav	noise	free-sound	8.1304	16000	train
musan/noise/free-sound/noise-free-sound-0058.wav	noise	free-sound	2.0000	16000	train
musan/noise/free-sound/noise-free-sound-0059.wav	noise	free-sound	30.4428	16000	train
musan/noise/free-sound/noise-free-sound-0060.wav	noise	free-sound	1.0449	16000	train
musan/noise/free-sound/noise-free-sound-0061.wav	noise	free-sound	11.0498	16000	train
musan/noise/free-sound/noise-free-sound-0062.wav	noise	free-sound	6.0667	16000	train
musan/noise/free-sound/noise-free-sound-0064.wav	noise	free-sound	100.1333	16000	train
musan/noise/free-sound/noise-free-sound-0066.wav	noise	free-sound	60.9437	16000	train
musan/noise/free-sound/noise-free-sound-0067.wav	noise	free-sound	39.8890	16000	train
musan/noise/free-sound/noise-free-sound-0068.wav	noise	free-sound	20.0750	16000	train
musan/noise/free-sound/noise-free-sound-0069.wav	noise	free-sound	2.5714	16000	train
musan/noise/free-sound/noise-free-sound-0072.wav	noise	free-sound	26.6226	16000	train
musan/noise/free-sound/noise-free-sound-0073.wav	noise	free-sound	124.5686	16000	train
musan/noise/free-sound/noise-free-sound-0075.wav	noise	free-sound	20.3113	16000	train
musan/noise/free-sound/noise-free-sound-0076.wav	noise	free-sound	80.0000	16000	train
musan/noise/free-sound/noise-free-sound-0077.wav	noise	free-sound	11.7233	16000	train
musan/noise/free-sound/noise-free-sound-0078.wav	noise	free-sound	10.3706	16000	train
musan/noise/free-sound/noise-free-sound-0080.wav	noise	free-sound	30.3746	16000	train
musan/noise/free-sound/noise-free-sound-0081.wav	noise	free-sound	21.5824	16000	train
musan/noise/free-sound/noise-free-sound-0084.wav	noise	free-sound	19.4194	16000	train
musan/noise/free-sound/noise-free-sound-0087.wav	noise	free-sound	2.8000	16000	train
musan/noise/free-sound/noise-free-sound-0088.wav	noise	free-sound	44.8667	16000	train
musan/noise/free-sound/noise-free-sound-0089.wav	noise	free-sound	13.8710	16000	train
musan/noise/free-sound/noise-free-sound-0090.wav	noise	free-sound	5.8442	16000	train
musan/noise/free-sound/noise-free-sound-0091.wav	noise	free-sound	5.0621	16000	train
musan/noise/free-sound/noise-free-sound-0092.wav	noise	free-sound	15.0796	16000	train
musan/noise/free-sound/noise-free-sound-0093.wav	noise	free-sound	5.3174	16000	train
musan/noise/free-sound/noise-free-sound-0094.wav	noise	free-sound	5.5898	16000	train
musan/noise/free-sound/noise-free-sound-0096.wav	noise	free-sound	7.7842	16000	train
musan/noise/free-sound/noise-free-sound-0097.wav	noise	free-sound	2.7369	16000	train
musan/noise/free-sound/noise-free-sound-0098.wav	noise	free-sound	2.7660	16000	train
musan/noise/free-sound/noise-free-sound-0099.wav	noise	free-sound	7.4947	16000	train
musan/noise/free-sound/noise-free-sound-0100.wav	noise	free-sound	7.3231	16000	train
musan/noise/free-sound/noise-free-sound-0101.wav	noise	free-sound	112.9013	16000	train
musan/noise/free-sound/noise-free-sound-0102.wav	noise	free-sound	143.6213	16000	train
musan/noise/free-sound/noise-free-sound-0103.wav	noise	free-sound	5.2382	16000	train
musan/noise/free-sound/noise-free-sound-0104.wav	noise	free-sound	15.8880	16000	train
musan/noise/free-sound/noise-free-sound-0105.wav	noise	free-sound	306.4163	16000	train
musan/noise/free-sound/noise-free-sound-0106.wav	noise	free-sound	153.9520	16000	train
musan/noise/free-sound/noise-free-sound-0107.wav	noise	free-sound	11.7660	16000	train
musan/noise/free-sound/noise-free-sound-0108.wav	noise	free-sound	19.3963	16000	train
musan/noise/free-sound/noise-free-sound-0110.wav	noise	free-sound	40.8932	16000	train
musan/noise/free-sound/noise-free-sound-0112.wav	noise	free-sound	1.0144	16000	train
musan/noise/free-sound/noise-free-sound-0113.wav	noise	free-sound	5.8462	16000	train
musan/noise/free-sound/noise-free-sound-0114.wav	noise	free-sound	99.9298	16000	train
musan/noise/free-sound/noise-free-sound-0115.wav	noise	free-sound	2.5771	16000	train
musan/noise/free-sound/noise-free-sound-0116.wav	noise	free-sound	8.8208	16000	train
musan/noise/free-sound/noise-free-sound-0119.wav	noise	free-sound	70.7280	16000	train
musan/noise/free-sound/noise-free-sound-0120.wav	noise	free-sound	18.4344	16000	train
musan/noise/free-sound/noise-free-sound-0121.wav	noise	free-sound	44.0000	16000	train
musan/noise/free-sound/noise-free-sound-0122.wav	noise	free-sound	8.0000	16000	train
musan/noise/free-sound/noise-free-sound-0123.wav	noise	free-sound	7.5000	16000	train
musan/noise/free-sound/noise-free-sound-0125.wav	noise	free-sound	1.1250	16000	train
musan/noise/free-sound/noise-free-sound-0126.wav	noise	free-sound	19.7823	16000	train
musan/noise/free-sound/noise-free-sound-0128.wav	noise	free-sound	4.0560	16000	train
musan/noise/free-sound/noise-free-sound-0131.wav	noise	free-sound	55.5974	16000	train
musan/noise/free-sound/noise-free-sound-0132.wav	noise	free-sound	0.7158	16000	train
musan/noise/free-sound/noise-free-sound-0133.wav	noise	free-sound	0.5209	16000	train
musan/noise/free-sound/noise-free-sound-0134.wav	noise	free-sound	2.5134	16000	train
musan/noise/free-sound/noise-free-sound-0135.wav	noise	free-sound	3.0046	16000	train
musan/noise/free-sound/noise-free-sound-0137.wav	noise	free-sound	113.2500	16000	train
musan/noise/free-sound/noise-free-sound-0139.wav	noise	free-sound	15.5147	16000	train
musan/noise/free-sound/noise-free-sound-0140.wav	noise	free-sound	24.7748	16000	train
musan/noise/free-sound/noise-free-sound-0142.wav	noise	free-sound	38.9997	16000	train
musan/noise/free-sound/noise-free-sound-0143.wav	noise	free-sound	13.0431	16000	train
musan/noise/free-sound/noise-free-sound-0144.wav	noise	free-sound	25.5478	16000	train
musan/noise/free-sound/noise-free-sound-0145.wav	noise	free-sound	2.9122	16000	train
musan/noise/free-sound/noise-free-sound-0146.wav	noise	free-sound	2.0775	16000	train
musan/noise/free-sound/noise-free-sound-0147.wav	noise	free-sound	8.6333	16000	train
musan/noise/free-sound/noise-free-sound-0148.wav	noise	free-sound	2.2149	16000	train
musan/noise/free-sound/noise-free-sound-0149.wav	noise	free-sound	1.7618	16000	train
musan/noise/free-sound/noise-free-sound-0152.wav	noise	free-sound	97.1560	16000	train
musan/noise/free-sound/noise-free-sound-0153.wav	noise	free-sound	72.1493	16000	train
musan/noise/free-sound/noise-free-sound-0155.wav	noise	free-sound	72.6613	16000	train
musan/noise/free-sound/noise-free-sound-0157.wav	noise	free-sound	3.0933	16000	train
musan/noise/free-sound/noise-free-sound-0158.wav	noise	free-sound	64.8840	16000	train
musan/noise/free-sound/noise-free-sound-0159.wav	noise	free-sound	5.2160	16000	train
musan/noise/free-sound/noise-free-sound-0160.wav	noise	free-sound	34.3254	16000	train
musan/noise/free-sound/noise-free-sound-0161.wav	noise	free-sound	76.4760	16000	train
musan/noise/free-sound/noise-free-sound-0163.wav	noise	free-sound	0.3627	16000	train
musan/noise/free-sound/noise-free-sound-0164.wav	noise	free-sound	24.9600	16000	train
musan/noise/free-sound/noise-free-sound-0165.wav	noise	free-sound	33.8374	16000	train
musan/noise/free-sound/noise-free-sound-0166.wav	noise	free-sound	0.7680	16000	train
musan/noise/free-sound/noise-free-sound-0167.wav	noise	free-sound	2.0054	16000	train
musan/noise/free-sound/noise-free-sound-0168.wav	noise	free-sound	1.3440	16000	train
musan/noise/free-sound/noise-free-sound-0170.wav	noise	free-sound	5.2907	16000	train
musan/noise/free-sound/noise-free-sound-0172.wav	noise	free-sound	49.5543	16000	train
musan/noise/free-sound/noise-free-sound-0174.wav	noise	free-sound	9.1091	16000	train
musan/noise/free-sound/noise-free-sound-0175.wav	noise	free-sound	4.7188	16000	train
musan/noise/free-sound/noise-free-sound-0176.wav	noise	free-sound	2.9843	16000	train
musan/noise/free-sound/noise-free-sound-0177.wav	noise	free-sound	106.7379	16000	train
musan/noise/free-sound/noise-free-sound-0179.wav	noise	free-sound	2.8130	16000	train
musan/noise/free-sound/noise-free-sound-0181.wav	noise	free-sound	4.7964	16000	train
musan/noise/free-sound/noise-free-sound-0182.wav	noise	free-sound	2.2523	16000	train
musan/noise/free-sound/noise-free-sound-0183.wav	noise	free-sound	8.0914	16000	train
musan/noise/free-sound/noise-free-sound-0184.wav	noise	free-sound	32.4074	16000	train
musan/noise/free-sound/noise-free-sound-0185.wav	noise	free-sound	2.6693	16000	train
musan/noise/free-sound/noise-free-sound-0187.wav	noise	free-sound	6.4231	16000	train
musan/noise/free-sound/noise-free-sound-0188.wav	noise	free-sound	9.5512	16000	train
musan/noise/free-sound/noise-free-sound-0189.wav	noise	free-sound	6.8402	16000	train
musan/noise/free-sound/noise-free-sound-0190.wav	noise	free-sound	6.1311	16000	train
musan/noise/free-sound/noise-free-sound-0191.wav	noise	free-sound	3.9623	16000	train
musan/noise/free-sound/noise-free-sound-0192.wav	noise	free-sound	6.6733	16000	train
musan/noise/free-sound/noise-free-sound-0193.wav	noise	free-sound	4.0040	16000	train
musan/noise/free-sound/noise-free-sound-0195.wav	noise	free-sound	4.2959	16000	train
musan/noise/free-sound/noise-free-sound-0197.wav	noise	free-sound	10.5939	16000	train
musan/noise/free-sound/noise-free-sound-0198.wav	noise	free-sound	9.1341	16000	train
musan/noise/free-sound/noise-free-sound-0200.wav	noise	free-sound	8.7587	16000	train
musan/noise/free-sound/noise-free-sound-0202.wav	noise	free-sound	10.5522	16000	train
musan/noise/free-sound/noise-free-sound-0205.wav	noise	free-sound	14.3894	16000	train
musan/noise/free-sound/noise-free-sound-0206.wav	noise	free-sound	2.3357	16000	train
musan/noise/free-sound/noise-free-sound-0207.wav	noise	free-sound	7.0904	16000	train
musan/noise/free-sound/noise-free-sound-0208.wav	noise	free-sound	6.4648	16000	train
musan/noise/free-sound/noise-free-sound-0209.wav	noise	free-sound	9.6763	16000	train
musan/noise/free-sound/noise-free-sound-0210.wav	noise	free-sound	5.6723	16000	train
musan/noise/free-sound/noise-free-sound-0212.wav	noise	free-sound	9.5512	16000	train
musan/noise/free-sound/noise-free-sound-0213.wav	noise	free-sound	5.7141	16000	train
musan/noise/free-sound/noise-free-sound-0214.wav	noise	free-sound	8.2583	16000	train
musan/noise/free-sound/noise-free-sound-0217.wav	noise	free-sound	4.8382	16000	train
musan/noise/free-sound/noise-free-sound-0220.wav	noise	free-sound	8.4668	16000	train
musan/noise/free-sound/noise-free-sound-0221.wav	noise	free-sound	10.9276	16000	train
musan/noise/free-sound/noise-free-sound-0222.wav	noise	free-sound	1.2096	16000	train
musan/noise/free-sound/noise-free-sound-0226.wav	noise	free-sound	26.1973	16000	train
musan/noise/free-sound/noise-free-sound-0227.wav	noise	free-sound	31.1654	16000	train
musan/noise/free-sound/noise-free-sound-0228.wav	noise	free-sound	16.6487	16000	train
musan/noise/free-sound/noise-free-sound-0231.wav	noise	free-sound	22.3307	16000	train
musan/noise/free-sound/noise-free-sound-0232.wav	noise	free-sound	44.2891	16000	train
musan/noise/free-sound/noise-free-sound-0233.wav	noise	free-sound	44.3495	16000	train
musan/noise/free-sound/noise-free-sound-0234.wav	noise	free-sound	75.0172	16000	train
musan/noise/free-sound/noise-free-sound-0235.wav	noise	free-sound	200.7829	16000	train
musan/noise/free-sound/noise-free-sound-0237.wav	noise	free-sound	5.3029	16000	train
musan/noise/free-sound/noise-free-sound-0238.wav	noise	free-sound	13.9440	16000	train
musan/noise/free-sound/noise-free-sound-0239.wav	noise	free-sound	37.5052	16000	train
musan/noise/free-sound/noise-free-sound-0241.wav	noise	free-sound	52.6185	16000	train
musan/noise/free-sound/noise-free-sound-0242.wav	noise	free-sound	23.0038	16000	train
musan/noise/free-sound/noise-free-sound-0243.wav	noise	free-sound	90.0006	16000	train
musan/noise/free-sound/noise-free-sound-0245.wav	noise	free-sound	29.5629	16000	train
musan/noise/free-sound/noise-free-sound-0246.wav	noise	free-sound	24.7247	16000	train
musan/noise/free-sound/noise-free-sound-0247.wav	noise	free-sound	77.7346	16000	train
musan/noise/free-sound/noise-free-sound-0248.wav	noise	free-sound	60.3028	16000	train
musan/noise/free-sound/noise-free-sound-0251.wav	noise	free-sound	31.9739	16000	train
musan/noise/free-sound/noise-free-sound-0252.wav	noise	free-sound	20.9502	16000	train
musan/noise/free-sound/noise-free-sound-0254.wav	noise	free-sound	64.1421	16000	train
musan/noise/free-sound/noise-free-sound-0256.wav	noise	free-sound	37.5069	16000	train
musan/noise/free-sound/noise-free-sound-0257.wav	noise	free-sound	5.0000	16000	train
musan/noise/free-sound/noise-free-sound-0259.wav	noise	free-sound	14.7069	16000	train
musan/noise/free-sound/noise-free-sound-0261.wav	noise	free-sound	88.0000	16000	train
musan/noise/free-sound/noise-free-sound-0263.wav	noise	free-sound	0.9043	16000	train
musan/noise/free-sound/noise-free-sound-0264.wav	noise	free-sound	29.6314	16000	train
musan/noise/free-sound/noise-free-sound-0267.wav	noise	free-sound	36.1389	16000	train
musan/noise/free-sound/noise-free-sound-0268.wav	noise	free-sound	22.7109	16000	train
musan/noise/free-sound/noise-free-sound-0269.wav	noise	free-sound	49.1251	16000	train
musan/noise/free-sound/noise-free-sound-0270.wav	noise	free-sound	398.0611	16000	train
musan/noise/free-sound/noise-free-sound-0271.wav	noise	free-sound	29.6983	16000	train
musan/noise/free-sound/noise-free-sound-0272.wav	noise	free-sound	41.0581	16000	train
musan/noise/free-sound/noise-free-sound-0273.wav	noise	free-sound	10.6433	16000	train
musan/noise/free-sound/noise-free-sound-0274.wav	noise	free-sound	3.9678	16000	train
musan/noise/free-sound/noise-free-sound-0275.wav	noise	free-sound	12.0960	16000	train
musan/noise/free-sound/noise-free-sound-0276.wav	noise	free-sound	2.8715	16000	train
musan/noise/free-sound/noise-free-sound-0277.wav	noise	free-sound	5.7051	16000	train
musan/noise/free-sound/noise-free-sound-0280.wav	noise	free-sound	62.1033	16000	train
musan/noise/free-sound/noise-free-sound-0282.wav	noise	free-sound	37.7268	16000	train
musan/noise/free-sound/noise-free-sound-0285.wav	noise	free-sound	4.0925	16000	train
musan/noise/free-sound/noise-free-sound-0286.wav	noise	free-sound	9.5603	16000	train
musan/noise/free-sound/noise-free-sound-0287.wav	noise	free-sound	60.6563	16000	train
musan/noise/free-sound/noise-free-sound-0288.wav	noise	free-sound	59.6880	16000	train
musan/noise/free-sound/noise-free-sound-0289.wav	noise	free-sound	22.2822	16000	train
musan/noise/free-sound/noise-free-sound-0291.wav	noise	free-sound	9.0906	16000	train
musan/noise/free-sound/noise-free-sound-0294.wav	noise	free-sound	6.5875	16000	train
musan/noise/free-sound/noise-free-sound-0295.wav	noise	free-sound	6.8963	16000	train
musan/noise/free-sound/noise-free-sound-0296.wav	noise	free-sound	1.8617	16000	train
musan/noise/free-sound/noise-free-sound-0297.wav	noise	free-sound	1.7990	16000	train
musan/noise/free-sound/noise-free-sound-0298.wav	noise	free-sound	32.0000	16000	train
musan/noise/free-sound/noise-free-sound-0299.wav	noise	free-sound	0.2126	16000	train
musan/noise/free-sound/noise-free-sound-0300.wav	noise	free-sound	6.1126	16000	train
musan/noise/free-sound/noise-free-sound-0301.wav	noise	free-sound	180.9496	16000	train
musan/noise/free-sound/noise-free-sound-0303.wav	noise	free-sound	8.1955	16000	train
musan/noise/free-sound/noise-free-sound-0304.wav	noise	free-sound	62.0408	16000	train
musan/noise/free-sound/noise-free-sound-0306.wav	noise	free-sound	24.5000	16000	train
musan/noise/free-sound/noise-free-sound-0309.wav	noise	free-sound	3.3729	16000	train
musan/noise/free-sound/noise-free-sound-0310.wav	noise	free-sound	22.0358	16000	train
musan/noise/free-sound/noise-free-sound-0312.wav	noise	free-sound	1.5130	16000	train
musan/noise/free-sound/noise-free-sound-0313.wav	noise	free-sound	2.7875	16000	train
musan/noise/free-sound/noise-free-sound-0314.wav	noise	free-sound	0.6109	16000	train
musan/noise/free-sound/noise-free-sound-0315.wav	noise	free-sound	2.7838	16000	train
musan/noise/free-sound/noise-free-sound-0318.wav	noise	free-sound	0.4093	16000	train
musan/noise/free-sound/noise-free-sound-0319.wav	noise	free-sound	1.5151	16000	train
musan/noise/free-sound/noise-free-sound-0320.wav	noise	free-sound	6.7396	16000	train
musan/noise/free-sound/noise-free-sound-0322.wav	noise	free-sound	31.0335	16000	train
musan/noise/free-sound/noise-free-sound-0323.wav	noise	free-sound	10.7317	16000	train
musan/noise/free-sound/noise-free-sound-0325.wav	noise	free-sound	1.6457	16000	train
musan/noise/free-sound/noise-free-sound-0326.wav	noise	free-sound	16.0775	16000	train
musan/noise/free-sound/noise-free-sound-0328.wav	noise	free-sound	0.7182	16000	train
musan/noise/free-sound/noise-free-sound-0330.wav	noise	free-sound	8.4288	16000	train
musan/noise/free-sound/noise-free-sound-0331.wav	noise	free-sound	6.3750	16000	train
musan/noise/free-sound/noise-free-sound-0332.wav	noise	free-sound	3.6250	16000	train
musan/noise/free-sound/noise-free-sound-0333.wav	noise	free-sound	15.6735	16000	train
musan/noise/free-sound/noise-free-sound-0336.wav	noise	free-sound	48.0827	16000	train
musan/noise/free-sound/noise-free-sound-0337.wav	noise	free-sound	1.4255	16000	train
musan/noise/free-sound/noise-free-sound-0339.wav	noise	free-sound	20.3280	16000	train
musan/noise/free-sound/noise-free-sound-0340.wav	noise	free-sound	33.6720	16000	train
musan/noise/free-sound/noise-free-sound-0341.wav	noise	free-sound	23.0719	16000	train
musan/noise/free-sound/noise-free-sound-0342.wav	noise	free-sound	13.8060	16000	train
musan/noise/free-sound/noise-free-sound-0346.wav	noise	free-sound	18.5469	16000	train
musan/noise/free-sound/noise-free-sound-0347.wav	noise	free-sound	13.7802	16000	train
musan/noise/free-sound/noise-free-sound-0348.wav	noise	free-sound	50.1141	16000	train
musan/noise/free-sound/noise-free-sound-0349.wav	noise	free-sound	1.0000	16000	train
musan/noise/free-sound/noise-free-sound-0350.wav	noise	free-sound	9.0000	16000	train
musan/noise/free-sound/noise-free-sound-0351.wav	noise	free-sound	4.9680	16000	train
musan/noise/free-sound/noise-free-sound-0352.wav	noise	free-sound	10.0000	16000	train
musan/noise/free-sound/noise-free-sound-0354.wav	noise	free-sound	0.9999	16000	train
musan/noise/free-sound/noise-free-sound-0355.wav	noise	free-sound	14.6640	16000	train
musan/noise/free-sound/noise-free-sound-0356.wav	noise	free-sound	24.9600	16000	train
musan/noise/free-sound/noise-free-sound-0357.wav	noise	free-sound	8.1763	16000	train
musan/noise/free-sound/noise-free-sound-0359.wav	noise	free-sound	18.3078	16000	train
musan/noise/free-sound/noise-free-sound-0361.wav	noise	free-sound	7.7391	16000	train
musan/noise/free-sound/noise-free-sound-0362.wav	noise	free-sound	12.8750	16000	train
musan/noise/free-sound/noise-free-sound-0363.wav	noise	free-sound	4.7219	16000	train
musan/noise/free-sound/noise-free-sound-0364.wav	noise	free-sound	11.8401	16000	train
musan/noise/free-sound/noise-free-sound-0365.wav	noise	free-sound	10.0571	16000	train
musan/noise/free-sound/noise-free-sound-0366.wav	noise	free-sound	4.0490	16000	train
musan/noise/free-sound/noise-free-sound-0367.wav	noise	free-sound	1.0449	16000	train
musan/noise/free-sound/noise-free-sound-0368.wav	noise	free-sound	1.6457	16000	train
musan/noise/free-sound/noise-free-sound-0369.wav	noise	free-sound	4.0490	16000	train
musan/noise/free-sound/noise-free-sound-0370.wav	noise	free-sound	72.2547	16000	train
musan/noise/free-sound/noise-free-sound-0371.wav	noise	free-sound	21.2800	16000	train
musan/noise/free-sound/noise-free-sound-0373.wav	noise	free-sound	3.2346	16000	train
musan/noise/free-sound/noise-free-sound-0374.wav	noise	free-sound	0.7431	16000	train
musan/noise/free-sound/noise-free-sound-0375.wav	noise	free-sound	0.7500	16000	train
musan/noise/free-sound/noise-free-sound-0376.wav	noise	free-sound	5.0867	16000	train
musan/noise/free-sound/noise-free-sound-0378.wav	noise	free-sound	22.2824	16000	train
musan/noise/free-sound/noise-free-sound-0379.wav	noise	free-sound	6.9893	16000	train
musan/noise/free-sound/noise-free-sound-0380.wav	noise	free-sound	0.1440	16000	train
musan/noise/free-sound/noise-free-sound-0381.wav	noise	free-sound	44.2776	16000	train
musan/noise/free-sound/noise-free-sound-0382.wav	noise	free-sound	60.5520	16000	train
musan/noise/free-sound/noise-free-sound-0383.wav	noise	free-sound	32.9040	16000	train
musan/noise/free-sound/noise-free-sound-0384.wav	noise	free-sound	178.2114	16000	train
musan/noise/free-sound/noise-free-sound-0385.wav	noise	free-sound	8.4084	16000	train
musan/noise/free-sound/noise-free-sound-0386.wav	noise	free-sound	26.7351	16000	train
musan/noise/free-sound/noise-free-sound-0387.wav	noise	free-sound	5.9603	16000	train
musan/noise/free-sound/noise-free-sound-0390.wav	noise	free-sound	15.7635	16000	train
musan/noise/free-sound/noise-free-sound-0391.wav	noise	free-sound	23.3910	16000	train
musan/noise/free-sound/noise-free-sound-0395.wav	noise	free-sound	7.7322	16000	train
musan/noise/free-sound/noise-free-sound-0396.wav	noise	free-sound	9.7959	16000	train
musan/noise/free-sound/noise-free-sound-0397.wav	noise	free-sound	45.3280	16000	train
musan/noise/free-sound/noise-free-sound-0400.wav	noise	free-sound	14.8607	16000	train
musan/noise/free-sound/noise-free-sound-0401.wav	noise	free-sound	10.3516	16000	train
musan/noise/free-sound/noise-free-sound-0402.wav	noise	free-sound	29.6706	16000	train
musan/noise/free-sound/noise-free-sound-0404.wav	noise	free-sound	19.0404	16000	train
musan/noise/free-sound/noise-free-sound-0405.wav	noise	free-sound	2.3069	16000	train
musan/noise/free-sound/noise-free-sound-0406.wav	noise	free-sound	19.8315	16000	train
musan/noise/free-sound/noise-free-sound-0407.wav	noise	free-sound	2.9594	16000	train
musan/noise/free-sound/noise-free-sound-0408.wav	noise	free-sound	15.0000	16000	train
musan/noise/free-sound/noise-free-sound-0410.wav	noise	free-sound	1.1808	16000	train
musan/noise/free-sound/noise-free-sound-0411.wav	noise	free-sound	2.3626	16000	train
musan/noise/free-sound/noise-free-sound-0413.wav	noise	free-sound	21.9951	16000	train
musan/noise/free-sound/noise-free-sound-0416.wav	noise	free-sound	14.9701	16000	train
musan/noise/free-sound/noise-free-sound-0419.wav	noise	free-sound	11.9902	16000	train
musan/noise/free-sound/noise-free-sound-0420.wav	noise	free-sound	0.8214	16000	train
musan/noise/free-sound/noise-free-sound-0421.wav	noise	free-sound	3.3698	16000	train
musan/noise/free-sound/noise-free-sound-0422.wav	noise	free-sound	9.1627	16000	train
musan/noise/free-sound/noise-free-sound-0423.wav	noise	free-sound	12.2500	16000	train
musan/noise/free-sound/noise-free-sound-0426.wav	noise	free-sound	3.8923	16000	train
musan/noise/free-sound/noise-free-sound-0427.wav	noise	free-sound	21.9951	16000	train
musan/noise/free-sound/noise-free-sound-0428.wav	noise	free-sound	18.6224	16000	train
musan/noise/free-sound/noise-free-sound-0432.wav	noise	free-sound	22.2541	16000	train
musan/noise/free-sound/noise-free-sound-0433.wav	noise	free-sound	42.2371	16000	train
musan/noise/free-sound/noise-free-sound-0434.wav	noise	free-sound	21.5280	16000	train
musan/noise/free-sound/noise-free-sound-0437.wav	noise	free-sound	1.1900	16000	train
musan/noise/free-sound/noise-free-sound-0439.wav	noise	free-sound	30.7876	16000	train
musan/noise/free-sound/noise-free-sound-0442.wav	noise	free-sound	76.0722	16000	train
musan/noise/free-sound/noise-free-sound-0443.wav	noise	free-sound	42.2400	16000	train
musan/noise/free-sound/noise-free-sound-0445.wav	noise	free-sound	18.3902	16000	train
musan/noise/free-sound/noise-free-sound-0447.wav	noise	free-sound	28.5779	16000	train
musan/noise/free-sound/noise-free-sound-0448.wav	noise	free-sound	0.5740	16000	train
musan/noise/free-sound/noise-free-sound-0449.wav	noise	free-sound	4.7381	16000	train
musan/noise/free-sound/noise-free-sound-0451.wav	noise	free-sound	44.0400	16000	train
musan/noise/free-sound/noise-free-sound-0454.wav	noise	free-sound	41.8850	16000	train
musan/noise/free-sound/noise-free-sound-0455.wav	noise	free-sound	168.2695	16000	train
musan/noise/free-sound/noise-free-sound-0457.wav	noise	free-sound	44.3667	16000	train
musan/noise/free-sound/noise-free-sound-0458.wav	noise	free-sound	20.7056	16000	train
musan/noise/free-sound/noise-free-sound-0459.wav	noise	free-sound	40.3069	16000	train
musan/noise/free-sound/noise-free-sound-0461.wav	noise	free-sound	53.3407	16000	train
musan/noise/free-sound/noise-free-sound-0462.wav	noise	free-sound	18.7638	16000	train
musan/noise/free-sound/noise-free-sound-0463.wav	noise	free-sound	15.1106	16000	train
musan/noise/free-sound/noise-free-sound-0464.wav	noise	free-sound	8.0832	16000	train
musan/noise/free-sound/noise-free-sound-0468.wav	noise	free-sound	23.1238	16000	train
musan/noise/free-sound/noise-free-sound-0469.wav	noise	free-sound	10.7805	16000	train
musan/noise/free-sound/noise-free-sound-0470.wav	noise	free-sound	4.7574	16000	train
musan/noise/free-sound/noise-free-sound-0471.wav	noise	free-sound	7.9151	16000	train
musan/noise/free-sound/noise-free-sound-0473.wav	noise	free-sound	9.1167	16000	train
musan/noise/free-sound/noise-free-sound-0474.wav	noise	free-sound	35.9350	16000	train
musan/noise/free-sound/noise-free-sound-0479.wav	noise	free-sound	3.7156	16000	train
musan/noise/free-sound/noise-free-sound-0480.wav	noise	free-sound	35.2898	16000	train
musan/noise/free-sound/noise-free-sound-0482.wav	noise	free-sound	13.5314	16000	train
musan/noise/free-sound/noise-free-sound-0483.wav	noise	free-sound	22.5959	16000	train
musan/noise/free-sound/noise-free-sound-0485.wav	noise	free-sound	10.8931	16000	train
musan/noise/free-sound/noise-free-sound-0487.wav	noise	free-sound	1.9302	16000	train
musan/noise/free-sound/noise-free-sound-0489.wav	noise	free-sound	62.8613	16000	train
musan/noise/free-sound/noise-free-sound-0490.wav	noise	free-sound	12.9799	16000	train
musan/noise/free-sound/noise-free-sound-0491.wav	noise	free-sound	1.5441	16000	train
musan/noise/free-sound/noise-free-sound-0492.wav	noise	free-sound	20.0000	16000	train
musan/noise/free-sound/noise-free-sound-0493.wav	noise	free-sound	14.0277	16000	train
musan/noise/free-sound/noise-free-sound-0494.wav	noise	free-sound	56.0588	16000	train
musan/noise/free-sound/noise-free-sound-0495.wav	noise	free-sound	18.2067	16000	train
musan/noise/free-sound/noise-free-sound-0498.wav	noise	free-sound	5.0000	16000	train
musan/noise/free-sound/noise-free-sound-0500.wav	noise	free-sound	34.3749	16000	train
musan/noise/free-sound/noise-free-sound-0501.wav	noise	free-sound	12.0079	16000	train
